Date,Store_ID,Store_Location,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Units_Sold,Total_Sales,Discount_Percentage,Revenue,Customer_Type,Payment_Mode,Promotion_Applied,Stock_On_Hand,Store_Rating,Region,Holiday_Flag
2024-12-03,STR_106,Hyderabad,PRD_155,Sports,Athletics,Reebok,20765.07,14,290710.98,20,232568.78399999999,New,UPI,No,435,3.7,South,0
2024-08-13,STR_105,Pune,PRD_888,Groceries,Household,Nestle,26811.98,1,26811.98,20,21449.584000000003,Returning,UPI,No,230,4.7,West,0
2023-06-22,STR_108,Ahmedabad,PRD_497,Home Appliances,Kitchen,LG,27443.18,21,576306.78,15,489860.76300000004,Returning,Cash,Yes,245,4.8,West,0
2024-09-15,STR_104,Chennai,PRD_733,Groceries,Household,Tata,19784.37,38,751806.0599999999,5,714215.7569999999,New,UPI,No,241,4.7,South,0
2024-01-28,STR_101,Mumbai,PRD_560,Electronics,Laptops,Sony,12808.06,10,128080.59999999999,5,121676.56999999999,Returning,Credit Card,Yes,333,4.5,West,0
2024-12-26,STR_108,Ahmedabad,PRD_956,Electronics,Accessories,Samsung,22585.92,45,1016366.3999999999,10,914729.7599999999,Returning,UPI,No,150,3.6,West,1
2023-03-28,STR_103,Delhi,PRD_408,Electronics,Mobiles,OnePlus,5357.84,17,91083.28,20,72866.624,New,Cash,No,415,5.0,North,0
2024-03-11,STR_107,Kolkata,PRD_540,Fashion,Footwear,Levis,17806.58,5,89032.90000000001,20,71226.32,New,Credit Card,No,187,3.5,East,0
2024-01-03,STR_104,Chennai,PRD_768,Electronics,Accessories,Sony,11469.34,9,103224.06,5,98062.85699999999,New,Debit Card,Yes,431,3.9,South,0
2024-09-08,STR_101,Mumbai,PRD_190,Electronics,Laptops,OnePlus,44801.15,10,448011.5,20,358409.2,Returning,Cash,Yes,423,4.2,West,0
2023-06-09,STR_107,Kolkata,PRD_522,Home Appliances,Cleaning,LG,16979.55,40,679182.0,5,645222.9,New,Debit Card,Yes,383,4.2,East,0
2024-09-17,STR_106,Hyderabad,PRD_725,Home Appliances,Cleaning,Whirlpool,33831.52,46,1556249.92,0,1556249.92,Returning,Cash,No,271,4.8,South,0
2024-05-11,STR_104,Chennai,PRD_149,Electronics,Accessories,Apple,37776.59,21,793308.3899999999,15,674312.1314999999,Returning,Cash,Yes,284,3.9,South,0
2024-04-10,STR_102,Bangalore,PRD_436,Sports,Gym Equipment,Reebok,40907.49,31,1268132.19,10,1141318.971,Returning,Debit Card,No,220,4.6,South,0
2023-12-19,STR_108,Ahmedabad,PRD_019,Fashion,Footwear,Nike,7663.31,30,229899.30000000002,15,195414.405,Returning,Debit Card,No,185,4.2,West,1
2023-05-09,STR_104,Chennai,PRD_900,Sports,Athletics,Decathlon,5048.99,32,161567.68,5,153489.29599999997,Returning,Credit Card,Yes,433,4.7,South,0
2024-12-31,STR_103,Delhi,PRD_013,Groceries,Beverages,Amul,26980.91,36,971312.76,5,922747.122,Returning,Credit Card,No,63,4.6,North,0
2023-01-20,STR_103,Delhi,PRD_070,Fashion,Footwear,Levis,43844.87,37,1622260.1900000002,5,1541147.1805,Returning,Cash,No,443,4.8,North,0
2023-08-15,STR_102,Bangalore,PRD_822,Sports,Outdoor,Decathlon,34811.35,21,731038.35,5,694486.4325,New,Credit Card,Yes,478,3.6,South,0
2023-04-29,STR_107,Kolkata,PRD_515,Home Appliances,Kitchen,Prestige,3336.19,16,53379.04,5,50710.087999999996,New,Debit Card,No,73,4.5,East,0
2024-08-16,STR_103,Delhi,PRD_319,Home Appliances,Lighting,Philips,3945.21,22,86794.62,20,69435.696,Returning,Cash,No,464,4.7,North,0
2023-01-19,STR_108,Ahmedabad,PRD_113,Sports,Outdoor,Reebok,21757.57,18,391636.26,15,332890.821,Returning,UPI,No,362,4.9,West,0
2023-06-10,STR_101,Mumbai,PRD_399,Home Appliances,Lighting,LG,20554.25,14,287759.5,15,244595.57499999998,Returning,Debit Card,No,374,3.8,West,0
2024-07-26,STR_102,Bangalore,PRD_619,Groceries,Household,Tata,1307.17,45,58822.65,0,58822.65,Returning,Debit Card,Yes,475,4.8,South,0
2024-08-03,STR_105,Pune,PRD_074,Sports,Gym Equipment,Decathlon,46873.93,36,1687461.48,5,1603088.406,Returning,Cash,Yes,468,4.2,West,0
2023-11-09,STR_104,Chennai,PRD_828,Electronics,Laptops,Apple,6654.34,31,206284.54,15,175341.859,New,Cash,No,457,3.6,South,0
2023-08-08,STR_107,Kolkata,PRD_270,Fashion,Footwear,H&M,12552.36,16,200837.76,5,190795.872,New,UPI,No,350,4.8,East,0
2024-09-10,STR_104,Chennai,PRD_441,Groceries,Snacks,Britannia,17361.43,33,572927.1900000001,10,515634.4710000001,New,Debit Card,Yes,209,4.5,South,0
2023-05-28,STR_108,Ahmedabad,PRD_492,Sports,Outdoor,Adidas,39406.88,14,551696.32,0,551696.32,New,UPI,No,180,4.6,West,0
2023-11-01,STR_103,Delhi,PRD_384,Fashion,Men Clothing,Puma,48371.07,41,1983213.8699999999,0,1983213.8699999999,Returning,Credit Card,No,376,4.5,North,0
2024-10-25,STR_105,Pune,PRD_954,Sports,Outdoor,Yonex,27173.04,39,1059748.56,0,1059748.56,New,UPI,No,147,4.2,West,0
2024-05-28,STR_106,Hyderabad,PRD_098,Electronics,Laptops,Apple,43113.15,39,1681412.85,15,1429200.9225,New,Cash,No,108,4.2,South,0
2024-12-04,STR_103,Delhi,PRD_532,Electronics,Accessories,Samsung,27287.9,4,109151.6,15,92778.86,New,Credit Card,Yes,128,4.8,North,0
2024-01-16,STR_101,Mumbai,PRD_447,Groceries,Snacks,Tata,27670.43,3,83011.29000000001,15,70559.5965,Returning,UPI,No,216,4.5,West,0
2024-08-23,STR_103,Delhi,PRD_709,Groceries,Household,Britannia,48227.39,12,578728.6799999999,5,549792.2459999999,Returning,Cash,Yes,213,3.9,North,0
2023-03-13,STR_107,Kolkata,PRD_944,Electronics,Accessories,OnePlus,44858.2,18,807447.6,5,767075.22,Returning,Cash,No,312,4.4,East,0
2023-09-16,STR_103,Delhi,PRD_486,Groceries,Household,Amul,7121.51,1,7121.51,20,5697.2080000000005,New,Cash,No,309,4.7,North,0
2024-01-01,STR_106,Hyderabad,PRD_907,Fashion,Men Clothing,H&M,25309.82,16,404957.12,0,404957.12,New,Debit Card,No,207,4.5,South,0
2023-09-17,STR_104,Chennai,PRD_247,Groceries,Household,Britannia,6578.34,5,32891.7,0,32891.7,Returning,Debit Card,No,467,3.8,South,0
2024-10-06,STR_103,Delhi,PRD_372,Sports,Gym Equipment,Decathlon,45918.58,6,275511.48,10,247960.332,Returning,Cash,No,480,4.5,North,0
2024-12-28,STR_102,Bangalore,PRD_277,Fashion,Women Clothing,Nike,5735.87,26,149132.62,0,149132.62,Returning,UPI,No,356,4.2,South,0
2023-10-06,STR_108,Ahmedabad,PRD_651,Electronics,Mobiles,Sony,42202.49,27,1139467.23,10,1025520.507,Returning,UPI,Yes,115,4.0,West,1
2023-02-16,STR_107,Kolkata,PRD_759,Electronics,Mobiles,Sony,14035.88,3,42107.64,15,35791.494,New,Credit Card,No,240,3.6,East,0
2023-11-09,STR_105,Pune,PRD_654,Sports,Outdoor,Yonex,45190.03,17,768230.51,0,768230.51,Returning,Debit Card,Yes,164,4.9,West,0
2024-02-11,STR_103,Delhi,PRD_558,Fashion,Women Clothing,H&M,23071.88,36,830587.68,20,664470.1440000001,Returning,Cash,Yes,383,4.2,North,0
2023-10-08,STR_108,Ahmedabad,PRD_662,Groceries,Snacks,Britannia,42931.25,19,815693.75,10,734124.375,Returning,Debit Card,No,222,4.9,West,0
2024-09-27,STR_107,Kolkata,PRD_398,Electronics,Accessories,OnePlus,11000.31,36,396011.16,0,396011.16,Returning,Credit Card,Yes,357,4.0,East,0
2023-07-22,STR_105,Pune,PRD_334,Fashion,Men Clothing,Levis,37185.34,4,148741.36,10,133867.224,Returning,Cash,No,174,4.4,West,0
2024-09-23,STR_107,Kolkata,PRD_432,Sports,Outdoor,Decathlon,1830.05,35,64051.75,10,57646.575000000004,Returning,Cash,No,198,3.6,East,0
2023-10-03,STR_105,Pune,PRD_201,Fashion,Men Clothing,Puma,45490.38,4,181961.52,10,163765.368,Returning,UPI,Yes,57,4.3,West,0
2023-11-28,STR_106,Hyderabad,PRD_527,Home Appliances,Cleaning,LG,30135.98,26,783535.48,15,666005.1579999999,Returning,UPI,Yes,87,4.4,South,0
2023-05-12,STR_107,Kolkata,PRD_941,Home Appliances,Cleaning,Whirlpool,48541.23,44,2135814.12,5,2029023.414,Returning,Cash,No,306,3.9,East,0
2023-09-19,STR_106,Hyderabad,PRD_573,Electronics,Laptops,Samsung,23677.42,26,615612.9199999999,10,554051.6279999999,Returning,Cash,Yes,490,4.0,South,0
2024-02-28,STR_106,Hyderabad,PRD_824,Fashion,Men Clothing,H&M,29584.29,38,1124203.02,0,1124203.02,Returning,Credit Card,Yes,453,3.7,South,0
2024-08-24,STR_107,Kolkata,PRD_704,Sports,Gym Equipment,Decathlon,25682.12,43,1104331.16,0,1104331.16,New,UPI,No,66,3.7,East,0
2024-07-24,STR_107,Kolkata,PRD_704,Electronics,Accessories,Samsung,35142.71,19,667711.49,10,600940.341,New,UPI,No,217,4.1,East,0
2023-11-28,STR_108,Ahmedabad,PRD_268,Sports,Gym Equipment,Decathlon,33762.93,33,1114176.69,20,891341.352,Returning,Credit Card,No,57,4.8,West,1
2024-10-31,STR_105,Pune,PRD_850,Electronics,Accessories,Sony,12909.04,4,51636.16,0,51636.16,New,Debit Card,No,288,4.1,West,0
2023-11-28,STR_102,Bangalore,PRD_935,Fashion,Footwear,Puma,20692.5,29,600082.5,0,600082.5,Returning,Credit Card,No,315,4.3,South,0
2024-12-13,STR_101,Mumbai,PRD_454,Home Appliances,Lighting,Whirlpool,6115.86,2,12231.72,20,9785.376,Returning,Credit Card,No,307,3.5,West,0
2024-02-23,STR_103,Delhi,PRD_975,Electronics,Accessories,Samsung,2282.58,21,47934.18,0,47934.18,Returning,Debit Card,No,343,4.8,North,0
2024-03-13,STR_103,Delhi,PRD_375,Groceries,Household,Tata,27172.46,38,1032553.48,5,980925.806,Returning,Credit Card,No,244,4.8,North,0
2023-02-10,STR_107,Kolkata,PRD_825,Fashion,Women Clothing,Levis,1468.27,33,48452.909999999996,5,46030.2645,Returning,Cash,Yes,470,4.8,East,0
2023-07-12,STR_107,Kolkata,PRD_202,Home Appliances,Lighting,Philips,32326.54,28,905143.12,10,814628.808,Returning,Debit Card,No,444,4.0,East,0
2024-07-29,STR_105,Pune,PRD_031,Groceries,Snacks,Tata,34444.88,45,1550019.5999999999,5,1472518.6199999999,Returning,UPI,Yes,116,4.9,West,0
2024-10-27,STR_103,Delhi,PRD_563,Fashion,Footwear,Nike,1265.27,15,18979.05,20,15183.24,Returning,Credit Card,Yes,86,4.9,North,0
2023-03-28,STR_106,Hyderabad,PRD_201,Home Appliances,Cleaning,Whirlpool,49202.26,13,639629.38,10,575666.442,New,Debit Card,Yes,273,4.0,South,0
2023-03-09,STR_105,Pune,PRD_909,Sports,Gym Equipment,Decathlon,27131.07,22,596883.54,20,477506.83200000005,New,Debit Card,No,403,3.9,West,0
2024-07-16,STR_102,Bangalore,PRD_383,Electronics,Mobiles,Apple,13585.36,44,597755.8400000001,10,537980.256,New,Debit Card,No,496,3.7,South,0
2024-04-27,STR_105,Pune,PRD_435,Groceries,Household,Amul,39141.18,35,1369941.3,15,1164450.105,Returning,Credit Card,No,299,4.2,West,0
2024-06-03,STR_104,Chennai,PRD_164,Sports,Gym Equipment,Decathlon,45356.45,27,1224624.15,20,979699.32,Returning,Credit Card,No,189,3.6,South,0
2024-01-30,STR_107,Kolkata,PRD_184,Home Appliances,Kitchen,Philips,13860.8,46,637596.7999999999,5,605716.96,Returning,Cash,No,203,5.0,East,0
2024-08-04,STR_107,Kolkata,PRD_417,Groceries,Snacks,Britannia,28179.31,23,648124.13,10,583311.7170000001,New,Debit Card,No,228,4.8,East,0
2024-12-31,STR_102,Bangalore,PRD_751,Home Appliances,Lighting,LG,28719.09,45,1292359.05,10,1163123.145,New,Cash,No,478,4.2,South,0
2023-05-27,STR_107,Kolkata,PRD_013,Fashion,Footwear,Puma,48579.5,31,1505964.5,5,1430666.275,New,Cash,No,372,4.5,East,0
2023-11-16,STR_106,Hyderabad,PRD_664,Sports,Outdoor,Decathlon,36679.25,30,1100377.5,0,1100377.5,Returning,Credit Card,Yes,313,5.0,South,0
2024-06-25,STR_107,Kolkata,PRD_025,Fashion,Men Clothing,H&M,31682.03,15,475230.44999999995,20,380184.36,Returning,UPI,No,177,4.7,East,0
2023-09-14,STR_104,Chennai,PRD_104,Fashion,Women Clothing,Levis,20015.1,34,680513.3999999999,15,578436.3899999999,New,Credit Card,Yes,121,3.7,South,0
2023-07-07,STR_105,Pune,PRD_573,Sports,Outdoor,Decathlon,5136.97,38,195204.86000000002,5,185444.617,Returning,Cash,Yes,429,4.6,West,0
2023-07-07,STR_102,Bangalore,PRD_184,Groceries,Snacks,Tata,14835.0,34,504390.0,10,453951.0,New,Cash,Yes,104,4.9,South,0
2023-08-19,STR_105,Pune,PRD_670,Electronics,Mobiles,Samsung,48951.16,21,1027974.3600000001,10,925176.9240000001,Returning,UPI,No,80,4.8,West,0
2023-01-23,STR_108,Ahmedabad,PRD_456,Groceries,Snacks,Amul,27777.4,20,555548.0,5,527770.6,New,Credit Card,No,102,4.7,West,0
2023-01-22,STR_106,Hyderabad,PRD_471,Home Appliances,Kitchen,LG,36060.69,12,432728.28,5,411091.866,Returning,Credit Card,No,410,4.6,South,0
2024-08-13,STR_101,Mumbai,PRD_154,Electronics,Laptops,Samsung,35780.43,22,787169.46,0,787169.46,Returning,Debit Card,No,439,3.9,West,0
2023-06-06,STR_104,Chennai,PRD_619,Fashion,Men Clothing,Puma,13592.62,27,367000.74000000005,5,348650.70300000004,Returning,Cash,No,356,4.2,South,0
2023-06-26,STR_106,Hyderabad,PRD_401,Home Appliances,Lighting,Philips,34382.26,26,893938.76,20,715151.008,Returning,UPI,No,488,3.5,South,0
2023-01-23,STR_105,Pune,PRD_101,Sports,Athletics,Decathlon,48305.77,44,2125453.88,10,1912908.4919999999,Returning,UPI,No,250,3.7,West,0
2024-12-23,STR_104,Chennai,PRD_101,Sports,Outdoor,Decathlon,24978.68,39,974168.52,15,828043.242,Returning,Cash,No,195,4.5,South,0
2024-03-30,STR_101,Mumbai,PRD_397,Sports,Outdoor,Decathlon,20848.3,2,41696.6,0,41696.6,Returning,UPI,No,149,4.5,West,0
2023-06-22,STR_105,Pune,PRD_776,Groceries,Beverages,Amul,32616.82,18,587102.76,10,528392.484,New,Cash,No,77,4.6,West,0
2024-03-13,STR_101,Mumbai,PRD_235,Home Appliances,Kitchen,Whirlpool,18452.52,49,904173.48,5,858964.806,Returning,UPI,Yes,95,3.9,West,0
2023-04-12,STR_108,Ahmedabad,PRD_868,Groceries,Snacks,Tata,47447.41,35,1660659.35,0,1660659.35,Returning,Debit Card,No,231,3.9,West,0
2024-06-24,STR_103,Delhi,PRD_858,Electronics,Laptops,Sony,33909.36,20,678187.2,15,576459.12,Returning,Cash,No,235,4.8,North,0
2024-05-16,STR_105,Pune,PRD_734,Groceries,Household,Britannia,18449.91,37,682646.67,20,546117.336,Returning,UPI,No,293,4.5,West,0
2023-01-12,STR_108,Ahmedabad,PRD_973,Fashion,Men Clothing,H&M,48712.3,47,2289478.1,10,2060530.29,Returning,UPI,No,266,3.9,West,0
2023-02-14,STR_106,Hyderabad,PRD_489,Fashion,Footwear,Puma,46875.18,34,1593756.12,15,1354692.702,Returning,UPI,No,267,4.4,South,0
2023-04-14,STR_101,Mumbai,PRD_143,Sports,Outdoor,Reebok,28108.55,22,618388.1,0,618388.1,New,UPI,Yes,411,4.8,West,0
2023-01-25,STR_102,Bangalore,PRD_267,Fashion,Men Clothing,Levis,49084.5,8,392676.0,15,333774.6,Returning,Debit Card,Yes,370,4.0,South,0
2024-07-17,STR_106,Hyderabad,PRD_159,Home Appliances,Kitchen,LG,35415.3,26,920797.8,0,920797.8,Returning,Credit Card,Yes,297,3.7,South,0
2024-02-26,STR_103,Delhi,PRD_573,Groceries,Household,Amul,47458.65,46,2183097.9,20,1746478.32,Returning,Credit Card,Yes,259,4.3,North,0
2023-10-29,STR_105,Pune,PRD_093,Fashion,Women Clothing,Nike,24118.54,45,1085334.3,10,976800.8700000001,Returning,Cash,No,382,4.3,West,0
2024-05-06,STR_106,Hyderabad,PRD_560,Electronics,Accessories,Sony,20393.04,26,530219.04,0,530219.04,Returning,Cash,Yes,68,3.8,South,0
2023-06-03,STR_106,Hyderabad,PRD_571,Home Appliances,Lighting,Philips,17816.55,17,302881.35,10,272593.21499999997,Returning,Debit Card,No,296,4.1,South,0
2023-12-28,STR_108,Ahmedabad,PRD_833,Home Appliances,Lighting,Prestige,22965.91,17,390420.47,10,351378.423,Returning,Cash,No,135,4.4,West,0
2024-07-01,STR_105,Pune,PRD_171,Home Appliances,Cleaning,LG,2398.23,42,100725.66,15,85616.811,Returning,Cash,No,140,3.9,West,0
2023-06-04,STR_101,Mumbai,PRD_653,Sports,Athletics,Yonex,122.09,36,4395.24,0,4395.24,Returning,Credit Card,No,178,3.6,West,0
2024-08-27,STR_107,Kolkata,PRD_404,Electronics,Accessories,Sony,37737.82,35,1320823.7,10,1188741.33,New,UPI,No,66,4.7,East,0
2023-04-26,STR_105,Pune,PRD_082,Home Appliances,Kitchen,LG,32865.89,1,32865.89,5,31222.5955,New,Credit Card,No,315,4.8,West,0
2023-02-10,STR_101,Mumbai,PRD_401,Sports,Outdoor,Decathlon,7494.08,45,337233.6,0,337233.6,Returning,UPI,No,361,4.4,West,0
2023-04-09,STR_104,Chennai,PRD_109,Groceries,Household,Britannia,17717.21,47,832708.87,5,791073.4265,Returning,Cash,No,328,4.2,South,0
2024-02-03,STR_102,Bangalore,PRD_904,Home Appliances,Kitchen,Philips,9388.18,19,178375.42,15,151619.10700000002,New,Credit Card,Yes,320,4.8,South,0
2024-12-07,STR_107,Kolkata,PRD_164,Fashion,Footwear,Puma,34711.54,24,833076.96,5,791423.112,Returning,Cash,Yes,230,3.9,East,0
2024-08-03,STR_107,Kolkata,PRD_825,Sports,Outdoor,Decathlon,29562.51,6,177375.06,20,141900.048,New,UPI,No,471,3.5,East,0
2023-07-31,STR_103,Delhi,PRD_964,Fashion,Women Clothing,Levis,48345.59,38,1837132.42,10,1653419.178,Returning,Debit Card,No,446,4.1,North,0
2023-11-02,STR_106,Hyderabad,PRD_411,Sports,Gym Equipment,Yonex,13644.79,48,654949.92,10,589454.9280000001,Returning,Debit Card,No,71,4.1,South,0
2023-09-29,STR_103,Delhi,PRD_443,Groceries,Snacks,Amul,13524.08,9,121716.72,0,121716.72,Returning,Debit Card,No,322,4.4,North,0
2024-03-11,STR_107,Kolkata,PRD_869,Electronics,Accessories,Samsung,5215.55,1,5215.55,0,5215.55,Returning,Debit Card,No,137,3.7,East,0
2023-04-06,STR_107,Kolkata,PRD_407,Fashion,Women Clothing,Puma,6343.75,17,107843.75,5,102451.5625,New,Debit Card,Yes,119,4.0,East,0
2023-11-04,STR_105,Pune,PRD_561,Fashion,Men Clothing,Levis,36380.13,47,1709866.1099999999,20,1367892.888,New,Debit Card,No,320,4.3,West,0
2024-03-27,STR_102,Bangalore,PRD_884,Electronics,Accessories,OnePlus,6306.7,14,88293.8,5,83879.11,Returning,UPI,No,437,4.3,South,0
2023-06-17,STR_103,Delhi,PRD_283,Sports,Gym Equipment,Decathlon,24164.99,40,966599.6000000001,20,773279.6800000002,Returning,Cash,No,253,3.8,North,0
2024-07-08,STR_102,Bangalore,PRD_428,Electronics,Accessories,Sony,14573.27,22,320611.94,10,288550.746,New,UPI,No,489,4.9,South,0
2024-09-17,STR_108,Ahmedabad,PRD_500,Fashion,Footwear,Nike,33733.59,33,1113208.47,0,1113208.47,New,Cash,Yes,332,4.1,West,0
2023-04-07,STR_105,Pune,PRD_118,Electronics,Laptops,Samsung,12431.86,33,410251.38,5,389738.811,Returning,Cash,No,428,3.6,West,0
2024-07-12,STR_107,Kolkata,PRD_084,Home Appliances,Kitchen,Philips,33606.81,15,504102.14999999997,10,453691.935,New,Cash,No,78,4.0,East,0
2024-12-14,STR_101,Mumbai,PRD_669,Electronics,Laptops,Apple,48857.5,2,97715.0,5,92829.25,Returning,UPI,No,131,4.6,West,0
2024-12-31,STR_101,Mumbai,PRD_387,Home Appliances,Lighting,LG,10346.11,25,258652.75,10,232787.475,Returning,Cash,No,215,5.0,West,0
2023-10-22,STR_103,Delhi,PRD_020,Sports,Athletics,Adidas,14934.81,20,298696.2,15,253891.77,Returning,Debit Card,No,463,4.5,North,0
2023-05-14,STR_107,Kolkata,PRD_481,Fashion,Women Clothing,Puma,33635.6,6,201813.59999999998,0,201813.59999999998,Returning,Debit Card,Yes,462,3.8,East,0
2024-08-17,STR_102,Bangalore,PRD_079,Electronics,Laptops,Samsung,10732.94,48,515181.12,20,412144.896,Returning,Debit Card,No,463,4.5,South,0
2023-10-11,STR_101,Mumbai,PRD_007,Electronics,Mobiles,Sony,12729.77,36,458271.72000000003,10,412444.548,Returning,UPI,Yes,95,3.8,West,0
2023-06-25,STR_106,Hyderabad,PRD_795,Electronics,Laptops,Apple,21735.78,35,760752.2999999999,15,646639.455,Returning,Debit Card,Yes,416,3.9,South,0
2024-08-27,STR_103,Delhi,PRD_915,Electronics,Accessories,Apple,29513.75,17,501733.75,10,451560.375,Returning,UPI,No,217,4.5,North,0
2023-05-31,STR_107,Kolkata,PRD_575,Home Appliances,Lighting,Whirlpool,17862.95,46,821695.7000000001,20,657356.56,New,Debit Card,Yes,110,4.1,East,0
2023-11-10,STR_101,Mumbai,PRD_304,Fashion,Women Clothing,Nike,16718.44,18,300931.92,10,270838.728,Returning,Cash,No,223,4.1,West,0
2024-08-25,STR_106,Hyderabad,PRD_721,Fashion,Women Clothing,Nike,46046.25,6,276277.5,10,248649.75,Returning,UPI,No,402,4.8,South,0
2024-10-10,STR_102,Bangalore,PRD_445,Fashion,Men Clothing,Nike,43698.77,38,1660553.2599999998,5,1577525.5969999996,Returning,Cash,No,86,4.7,South,0
2023-03-04,STR_106,Hyderabad,PRD_205,Fashion,Women Clothing,Puma,15122.2,7,105855.40000000001,20,84684.32,Returning,Debit Card,No,256,3.9,South,0
2023-01-03,STR_106,Hyderabad,PRD_614,Groceries,Beverages,Tata,8058.66,48,386815.68,20,309452.544,Returning,UPI,No,291,4.8,South,0
2024-09-12,STR_107,Kolkata,PRD_964,Home Appliances,Lighting,LG,14530.45,4,58121.8,15,49403.53,Returning,Cash,No,202,4.0,East,0
2023-11-15,STR_102,Bangalore,PRD_311,Home Appliances,Kitchen,Philips,10881.4,32,348204.8,20,278563.84,New,Cash,No,363,4.9,South,0
2023-08-01,STR_105,Pune,PRD_109,Electronics,Laptops,OnePlus,25206.31,22,554538.8200000001,0,554538.8200000001,Returning,Credit Card,No,125,4.8,West,0
2024-02-18,STR_101,Mumbai,PRD_677,Electronics,Mobiles,OnePlus,20613.57,32,659634.24,15,560689.1039999999,Returning,Debit Card,No,296,3.5,West,0
2024-03-25,STR_105,Pune,PRD_662,Home Appliances,Cleaning,Prestige,27114.34,30,813430.2,0,813430.2,Returning,Credit Card,Yes,171,4.0,West,0
2023-04-25,STR_104,Chennai,PRD_540,Groceries,Beverages,Nestle,15619.02,39,609141.78,10,548227.6020000001,Returning,Credit Card,Yes,121,5.0,South,0
2023-05-17,STR_107,Kolkata,PRD_019,Electronics,Laptops,Samsung,33981.03,40,1359241.2,5,1291279.14,New,UPI,Yes,190,4.8,East,0
2023-04-03,STR_108,Ahmedabad,PRD_832,Sports,Gym Equipment,Decathlon,46663.05,39,1819858.9500000002,5,1728866.0025000002,New,UPI,Yes,354,4.5,West,0
2023-11-10,STR_101,Mumbai,PRD_574,Sports,Gym Equipment,Decathlon,39658.63,25,991465.7499999999,10,892319.1749999999,Returning,UPI,No,465,4.6,West,0
2024-10-29,STR_101,Mumbai,PRD_598,Electronics,Mobiles,Samsung,42181.98,44,1856007.12,10,1670406.408,Returning,Credit Card,No,388,4.7,West,0
2023-05-19,STR_105,Pune,PRD_384,Electronics,Laptops,OnePlus,10253.29,32,328105.28,15,278889.488,Returning,Debit Card,No,269,4.3,West,0
2023-02-18,STR_105,Pune,PRD_557,Groceries,Snacks,Tata,49461.97,20,989239.4,20,791391.52,Returning,Debit Card,Yes,52,4.0,West,0
2023-02-09,STR_103,Delhi,PRD_884,Home Appliances,Lighting,Whirlpool,2361.43,31,73204.33,10,65883.897,New,Cash,Yes,111,4.8,North,0
2023-12-14,STR_107,Kolkata,PRD_504,Home Appliances,Cleaning,Philips,27466.12,25,686653.0,15,583655.0499999999,Returning,Cash,No,417,4.6,East,0
2023-11-10,STR_104,Chennai,PRD_211,Electronics,Accessories,Samsung,31061.64,29,900787.5599999999,10,810708.804,New,Debit Card,No,439,4.6,South,0
2024-12-27,STR_107,Kolkata,PRD_858,Fashion,Men Clothing,H&M,44467.48,37,1645296.76,20,1316237.408,New,Credit Card,No,494,4.6,East,0
2024-06-03,STR_108,Ahmedabad,PRD_237,Fashion,Men Clothing,H&M,10824.14,30,324724.19999999995,15,276015.56999999995,New,Credit Card,No,130,4.4,West,0
2023-06-27,STR_104,Chennai,PRD_658,Fashion,Women Clothing,Levis,47929.04,49,2348522.96,0,2348522.96,Returning,Debit Card,No,110,4.0,South,0
2024-11-15,STR_108,Ahmedabad,PRD_622,Home Appliances,Kitchen,Prestige,11013.91,36,396500.76,5,376675.722,Returning,Debit Card,No,328,5.0,West,0
2023-12-06,STR_104,Chennai,PRD_575,Electronics,Mobiles,Samsung,13273.82,21,278750.22,10,250875.19799999997,New,Debit Card,No,227,4.7,South,0
2024-01-01,STR_103,Delhi,PRD_077,Sports,Athletics,Yonex,41288.24,2,82576.48,10,74318.832,New,UPI,No,225,4.7,North,0
2024-10-13,STR_103,Delhi,PRD_480,Sports,Athletics,Reebok,33745.52,3,101236.56,20,80989.248,New,Debit Card,Yes,302,4.0,North,0
2024-04-03,STR_103,Delhi,PRD_971,Sports,Athletics,Adidas,783.56,48,37610.88,20,30088.703999999998,New,Debit Card,Yes,457,4.4,North,0
2023-12-22,STR_108,Ahmedabad,PRD_515,Fashion,Women Clothing,Levis,31268.24,21,656633.04,20,525306.432,New,Credit Card,No,78,4.6,West,0
